Date,Open,High,Low,Close,Adj Close,Volume
27-02-2014,18.469286,18.885,18.430357,18.845358,16.741083,301882000
28-02-2014,18.895714,19.026787,18.647142,18.794287,16.695713,371968800
03-03-2014,18.693571,18.951786,18.671785,18.848572,16.74394,238781200
04-03-2014,18.964287,19.022858,18.848928,18.972857,16.854347,259140000
05-03-2014,18.96143,19.098213,18.897499,19.012857,16.889881,200062800
06-03-2014,19.028214,19.087143,18.860714,18.955357,16.8388,185488800
07-03-2014,18.967501,18.999287,18.7875,18.944286,16.828972,220729600
10-03-2014,18.870001,19.047501,18.869286,18.96143,16.844196,178584000
11-03-2014,19.123215,19.240713,19.02107,19.14607,17.008224,279224400
12-03-2014,19.089643,19.191071,19,19.164642,17.024725,199326400
13-03-2014,19.194286,19.273571,18.898571,18.951786,16.835634,257742800
14-03-2014,18.885357,18.960358,18.678572,18.73893,16.64654,237199200
17-03-2014,18.84643,18.9275,18.780357,18.812143,16.711584,199544800
18-03-2014,18.782143,18.998928,18.757143,18.978571,16.859425,209647200
19-03-2014,19.009287,19.151428,18.892857,18.973572,16.85499,224756000
20-03-2014,18.924643,19.02393,18.833929,18.882143,16.773766,208398400
21-03-2014,18.997499,19.0625,18.797501,19.031071,16.906059,374046400
24-03-2014,19.229286,19.303572,19.109285,19.256786,17.106573,355700800
25-03-2014,19.339287,19.491072,19.27107,19.463928,17.290592,282293200
26-03-2014,19.518572,19.607143,19.245001,19.277857,17.125292,299768000
27-03-2014,19.286428,19.339287,19.111429,19.195,17.051689,222031600
28-03-2014,19.225714,19.247856,19.080357,19.173571,17.032648,200564000
31-03-2014,19.258215,19.314644,19.140356,19.169287,17.028849,168669200
01-04-2014,19.205713,19.352501,19.170357,19.344643,17.184624,200760000
02-04-2014,19.370714,19.41,19.295,19.376785,17.213177,180420800
03-04-2014,19.335358,19.375,19.201429,19.2425,17.093884,162344000
04-04-2014,19.278929,19.285713,18.949286,18.99357,16.872755,275251200
07-04-2014,18.857857,18.960714,18.638929,18.695356,16.60783,289850400
08-04-2014,18.756786,18.790001,18.525,18.694286,16.60689,243888400
09-04-2014,18.665714,18.946072,18.643572,18.940001,16.825165,206169600
10-04-2014,18.952856,19.008572,18.684643,18.695715,16.608152,239652000
11-04-2014,18.535713,18.672501,18.469286,18.557501,16.485376,271717600
14-04-2014,18.639286,18.648571,18.471786,18.63143,16.551046,205674000
15-04-2014,18.581072,18.629999,18.261786,18.498571,16.433023,266490000
16-04-2014,18.501785,18.610357,18.362143,18.536072,16.466337,214765600
17-04-2014,18.571428,18.848572,18.542856,18.747856,16.654474,284334400
21-04-2014,18.762142,19.004999,18.712856,18.970358,16.852135,182548800
22-04-2014,18.868214,18.993929,18.803572,18.989286,16.868944,202563200
23-04-2014,18.895,18.968929,18.730356,18.741072,16.648443,394940000
24-04-2014,20.293215,20.357143,20.026072,20.2775,18.013311,759911600
25-04-2014,20.161785,20.428213,20.14143,20.42643,18.145618,390275200
28-04-2014,20.457144,21.276787,20.448214,21.217501,18.848352,669485600
29-04-2014,21.205,21.285,21.053928,21.154642,18.792515,337377600
30-04-2014,21.165714,21.408215,21.064285,21.074642,18.721451,456640800
01-05-2014,21.142857,21.242857,20.941429,21.124287,18.765545,244048000
02-05-2014,21.155001,21.22143,21.061071,21.16357,18.800449,191514400
05-05-2014,21.076429,21.464287,21.071428,21.462856,19.066311,287067200
06-05-2014,21.492857,21.586071,21.22893,21.22893,18.858509,374564400
07-05-2014,21.258928,21.331785,20.990356,21.154642,18.792515,282864400
08-05-2014,21.008928,21.22893,20.942858,20.999643,18.759016,230297200
09-05-2014,20.876429,20.9375,20.72607,20.912144,18.680862,291597600
12-05-2014,20.981787,21.202143,20.978571,21.172501,18.913435,213208800
13-05-2014,21.142857,21.23357,21.09643,21.205713,18.943108,159737200
14-05-2014,21.158215,21.335714,21.133572,21.209642,18.946609,166404000
15-05-2014,21.239286,21.307142,21.001429,21.029285,18.785498,230846000
16-05-2014,21.022499,21.340357,20.907143,21.339643,19.06274,276256400
19-05-2014,21.351786,21.690357,21.333214,21.592501,19.288622,317755200
20-05-2014,21.589643,21.657143,21.454643,21.596786,19.292448,234836000
21-05-2014,21.565357,21.667856,21.502144,21.653929,19.343491,196859600
22-05-2014,21.664286,21.780357,21.575001,21.688213,19.374113,200760000
23-05-2014,21.6875,21.954643,21.659643,21.933214,19.592981,232209600
27-05-2014,21.995714,22.352142,21.986786,22.343929,19.959867,348866000
28-05-2014,22.357857,22.493929,22.277857,22.286072,19.90819,315481600
29-05-2014,22.423214,22.745358,22.420357,22.692142,20.270933,376474000
30-05-2014,22.785,23.006071,22.460714,22.607143,20.194998,564020800
02-06-2014,22.64143,22.672501,22.232143,22.451786,20.056221,369350800
03-06-2014,22.445,22.812143,22.4375,22.769285,20.33984,292709200
04-06-2014,22.765715,23.138929,22.718214,23.029285,20.572104,335482000
05-06-2014,23.078571,23.191786,22.950357,23.119642,20.652813,303805600
06-06-2014,23.210714,23.259287,23.016787,23.05607,20.596027,349938400
09-06-2014,23.174999,23.469999,22.9375,23.424999,20.925592,301660000
10-06-2014,23.682501,23.762501,23.3925,23.5625,21.048424,251108000
11-06-2014,23.532499,23.690001,23.3675,23.465,20.961327,182724000
12-06-2014,23.51,23.530001,22.975,23.0725,20.610706,218996000
13-06-2014,23.049999,23.110001,22.719999,22.82,20.385151,218100000
16-06-2014,22.877501,23.1875,22.862499,23.049999,20.590603,142244000
17-06-2014,23.077499,23.174999,22.950001,23.02,20.563803,118904000
18-06-2014,23.067499,23.0725,22.8375,23.045,20.586136,134056000
19-06-2014,23.0725,23.075001,22.834999,22.965,20.514673,142112000
20-06-2014,22.9625,23.137501,22.725,22.727501,20.302515,403592000
23-06-2014,22.83,22.905001,22.65,22.7075,20.284651,174776000
24-06-2014,22.6875,22.934999,22.547501,22.57,20.161823,156144000
25-06-2014,22.5525,22.674999,22.4125,22.59,20.179688,147476000
26-06-2014,22.592501,22.762501,22.450001,22.725,20.300282,130516000
27-06-2014,22.705,23,22.692499,22.995001,20.541471,256116000
30-06-2014,23.025,23.432501,23.022499,23.2325,20.753633,197929200
01-07-2014,23.379999,23.5175,23.282499,23.379999,20.885395,152892000
02-07-2014,23.467501,23.514999,23.272499,23.370001,20.876465,113860000
03-07-2014,23.4175,23.525,23.299999,23.5075,20.999296,91567200
07-07-2014,23.535,23.997499,23.525,23.9925,21.432541,225872000
08-07-2014,24.067499,24.200001,23.48,23.8375,21.294086,260888000
09-07-2014,23.860001,23.987499,23.690001,23.8475,21.303019,145744000
10-07-2014,23.440001,23.887501,23.379999,23.76,21.224854,158744000
11-07-2014,23.84,23.9725,23.715,23.805,21.265051,136072000
14-07-2014,23.965,24.2225,23.9125,24.112499,21.53974,171240000
15-07-2014,24.200001,24.2125,23.7575,23.83,21.287376,181911600
16-07-2014,24.2425,24.275,23.684999,23.695,21.166788,213585200
17-07-2014,23.7575,23.82,23.1425,23.272499,20.789358,229192000
18-07-2014,23.405001,23.684999,23.254999,23.6075,21.088621,199952000
21-07-2014,23.747499,23.75,23.43,23.485001,20.979191,156316000
22-07-2014,23.67,23.7225,23.530001,23.68,21.153387,220788000
23-07-2014,23.855,24.469999,23.7925,24.297501,21.705,371672000
24-07-2014,24.26,24.33,24.105,24.2575,21.669273,182916000
25-07-2014,24.2125,24.459999,24.16,24.4175,21.812191,173876000
28-07-2014,24.455,24.809999,24.387501,24.754999,22.113684,221272000
29-07-2014,24.8325,24.860001,24.5625,24.594999,21.970751,172572000
30-07-2014,24.610001,24.674999,24.4175,24.5375,21.919401,132040000
31-07-2014,24.290001,24.362499,23.8325,23.9,21.349909,227372000
01-08-2014,23.725,24.155001,23.702499,24.032499,21.468277,194044000
04-08-2014,24.092501,24.145,23.7925,23.897499,21.347675,159832000
05-08-2014,23.84,23.92,23.59,23.780001,21.242718,223732000
06-08-2014,23.6875,23.870001,23.6775,23.74,21.206987,154232000
07-08-2014,23.7325,23.987499,23.525,23.620001,21.204739,186844000
08-08-2014,23.565001,23.705,23.32,23.684999,21.263094,167460000
11-08-2014,23.817499,24.02,23.709999,23.997499,21.54364,146340000
12-08-2014,24.01,24.219999,23.9025,23.9925,21.539146,135180000
13-08-2014,24.0375,24.309999,24.01,24.309999,21.82419,127664000
14-08-2014,24.3325,24.3925,24.200001,24.375,21.882534,112464000
15-08-2014,24.475,24.547501,24.215,24.495001,21.990267,195804000
18-08-2014,24.622499,24.842501,24.495001,24.790001,22.255106,190288000
19-08-2014,24.852501,25.17,24.83,25.1325,22.562578,277596000
20-08-2014,25.110001,25.272499,24.987499,25.1425,22.571552,210796000
21-08-2014,25.1425,25.235001,25.0275,25.145,22.573803,133912000
22-08-2014,25.0725,25.3675,25.047501,25.33,22.739887,176736000
25-08-2014,25.4475,25.5425,25.32,25.385,22.789259,161080000
26-08-2014,25.355,25.375,25.215,25.2225,22.643375,132608000
27-08-2014,25.254999,25.6425,25.174999,25.532499,22.92168,209476000
28-08-2014,25.397499,25.695,25.389999,25.5625,22.948608,273840000
29-08-2014,25.715,25.725,25.549999,25.625,23.004715,178380000
02-09-2014,25.764999,25.934999,25.68,25.825001,23.184267,214256000
03-09-2014,25.775,25.799999,24.645,24.735001,22.205725,501684000
04-09-2014,24.7125,25.022499,24.4475,24.530001,22.02169,342872000
05-09-2014,24.700001,24.8475,24.577499,24.7425,22.212461,233828000
08-09-2014,24.825001,24.827499,24.512501,24.59,22.075552,185426800
09-09-2014,24.77,25.77,24.035,24.497499,21.992516,759385200
10-09-2014,24.502501,25.2775,24.440001,25.25,22.668066,403478400
11-09-2014,25.102501,25.360001,24.905001,25.3575,22.76457,249412400
12-09-2014,25.3025,25.547501,25.27,25.415001,22.816191,250504400
15-09-2014,25.702499,25.762501,25.360001,25.407499,22.809456,245266000
16-09-2014,24.950001,25.315001,24.7225,25.215,22.636644,267632400
17-09-2014,25.317499,25.450001,25.147499,25.395,22.798239,243706000
18-09-2014,25.4825,25.5875,25.389999,25.4475,22.845366,149197600
19-09-2014,25.5725,25.5875,25.125,25.24,22.659086,283609600
22-09-2014,25.450001,25.535,25.145,25.264999,22.681534,211153600
23-09-2014,25.15,25.735001,25.135,25.66,23.036139,253608800
24-09-2014,25.540001,25.7125,25.299999,25.4375,22.836395,240687200
25-09-2014,25.127501,25.1775,24.43,24.467501,21.96558,400368000
26-09-2014,24.6325,25.1875,24.6,25.1875,22.611956,249482000
29-09-2014,24.6625,25.110001,24.657499,25.0275,22.468317,199065200
30-09-2014,25.202499,25.385,25.1325,25.1875,22.611956,221056400
01-10-2014,25.147499,25.172501,24.674999,24.795,22.25959,205965200
02-10-2014,24.817499,25.055,24.51,24.975,22.421181,191031200
03-10-2014,24.860001,25.0525,24.76,24.905001,22.358347,173878400
06-10-2014,24.987499,25.1625,24.855,24.905001,22.358347,148204800
07-10-2014,24.8575,25.030001,24.682501,24.6875,22.163082,168376800
08-10-2014,24.690001,25.2775,24.577499,25.200001,22.62318,229618800
09-10-2014,25.385,25.594999,25.1525,25.254999,22.67255,309506000
10-10-2014,25.172501,25.5075,25.075001,25.182501,22.607466,265326400
13-10-2014,25.3325,25.445,24.952499,24.952499,22.400991,214333600
14-10-2014,25.0975,25.129999,24.6425,24.6875,22.163082,254754400
15-10-2014,24.4925,24.7875,23.795,24.385,21.891518,403734400
16-10-2014,23.887501,24.43,23.852501,24.065001,21.604237,288618000
17-10-2014,24.375,24.75,24.202499,24.4175,21.920689,272718800
20-10-2014,24.58,24.99,24.555,24.940001,22.389765,310069200
21-10-2014,25.754999,25.754999,25.317499,25.6175,22.997988,378495600
22-10-2014,25.709999,26.0275,25.65,25.747499,23.114689,273052400
23-10-2014,26.02,26.262501,25.907499,26.2075,23.527655,284298800
24-10-2014,26.295,26.372499,26.1325,26.305,23.615185,188215600
27-10-2014,26.2125,26.370001,26.174999,26.2775,23.590492,136750800
28-10-2014,26.35,26.684999,26.3375,26.684999,23.956331,192243600
29-10-2014,26.6625,26.842501,26.59,26.834999,24.090992,210751600
30-10-2014,26.74,26.8375,26.475,26.745001,24.010195,162619200
31-10-2014,27.002501,27.01,26.8025,27,24.23912,178557200
03-11-2014,27.055,27.575001,27.002501,27.35,24.553329,209130400
04-11-2014,27.34,27.372499,26.93,27.15,24.373779,166297600
05-11-2014,27.275,27.325001,27.032499,27.215,24.432133,149743600
06-11-2014,27.15,27.1975,26.950001,27.174999,24.502016,139874000
07-11-2014,27.1875,27.33,27.137501,27.252501,24.57189,134766000
10-11-2014,27.254999,27.3325,27.1675,27.2075,24.531309,108782000
11-11-2014,27.174999,27.4375,27.1,27.424999,24.727421,109769200
12-11-2014,27.344999,27.8575,27.342501,27.8125,25.076809,187769600
13-11-2014,27.950001,28.362499,27.9,28.205,25.430695,238091600
14-11-2014,28.2875,28.547501,27.8025,28.545,25.737251,176254400
17-11-2014,28.567499,29.32,28.325001,28.497499,25.694427,186986800
18-11-2014,28.485001,28.922501,28.4725,28.8675,26.028036,176896000
19-11-2014,28.860001,28.934999,28.450001,28.6675,25.847702,167476800
20-11-2014,28.727501,29.215,28.7125,29.077499,26.217379,173582000
21-11-2014,29.377501,29.3925,29.0075,29.1175,26.253439,228717200
24-11-2014,29.2125,29.692499,29.155001,29.657499,26.740326,189803200
25-11-2014,29.7675,29.9375,29.362499,29.4,26.50816,275361600
26-11-2014,29.485001,29.775,29.4575,29.75,26.823729,163073200
28-11-2014,29.817499,29.85,29.512501,29.7325,26.807953,99257600
01-12-2014,29.702499,29.8125,27.817499,28.7675,25.937866,335256000
02-12-2014,28.375,28.9375,28.1875,28.657499,25.838694,237395600
03-12-2014,28.9375,29.0875,28.7775,28.9825,26.131716,172253600
04-12-2014,28.942499,29.299999,28.8225,28.872499,26.032539,168178000
05-12-2014,28.997499,29.02,28.66,28.75,25.922091,153275600
08-12-2014,28.525,28.6625,27.905001,28.1,25.336025,230659600
09-12-2014,27.547501,28.575001,27.3375,28.530001,25.723728,240832000
10-12-2014,28.602501,28.7125,27.885,27.987499,25.234591,178261200
11-12-2014,28.065001,28.450001,27.834999,27.905001,25.160206,165606800
12-12-2014,27.615,27.967501,27.395,27.432501,24.734184,224112400
15-12-2014,27.674999,27.9,26.5875,27.057501,24.396069,268872400
16-12-2014,26.592501,27.540001,26.565001,26.6875,24.06246,243162800
17-12-2014,26.780001,27.459999,26.705,27.352501,24.662058,213647200
18-12-2014,27.967501,28.1625,27.665001,28.1625,25.392376,236024800
19-12-2014,28.065001,28.309999,27.915001,27.945,25.19627,353719200
22-12-2014,28.040001,28.372499,27.9925,28.235001,25.457743,180670000
23-12-2014,28.307501,28.3325,28.115,28.135,25.367586,104113600
24-12-2014,28.145,28.1775,28.002501,28.002501,25.248112,57918400
26-12-2014,28.025,28.629999,28.002501,28.497499,25.694427,134884000
29-12-2014,28.4475,28.692499,28.424999,28.477501,25.676399,110395600
30-12-2014,28.41,28.48,28.0275,28.129999,25.363073,119526000
31-12-2014,28.205,28.282499,27.5525,27.594999,24.880693,165613600
02-01-2015,27.8475,27.860001,26.8375,27.3325,24.644022,212818400
05-01-2015,27.0725,27.1625,26.352501,26.5625,23.949757,257142000
06-01-2015,26.635,26.8575,26.157499,26.565001,23.952003,263188400
07-01-2015,26.799999,27.049999,26.674999,26.9375,24.287867,160423600
08-01-2015,27.307501,28.0375,27.174999,27.9725,25.221064,237458000
09-01-2015,28.1675,28.3125,27.5525,28.002501,25.248112,214798000
12-01-2015,28.15,28.157499,27.200001,27.3125,24.625986,198603200
13-01-2015,27.8575,28.200001,27.227501,27.555,24.844639,268367600
14-01-2015,27.26,27.622499,27.125,27.450001,24.749962,195826400
15-01-2015,27.5,27.514999,26.665001,26.705,24.078243,240056000
16-01-2015,26.7575,26.895,26.299999,26.497499,23.891148,314053200
20-01-2015,26.959999,27.2425,26.625,27.18,24.506516,199599600
21-01-2015,27.237499,27.764999,27.067499,27.387501,24.693609,194303600
22-01-2015,27.565001,28.1175,27.43,28.1,25.336025,215185600
23-01-2015,28.075001,28.4375,27.8825,28.245001,25.466763,185859200
26-01-2015,28.434999,28.59,28.200001,28.275,25.493811,222460000
27-01-2015,28.105,28.120001,27.2575,27.285,24.601189,382274800
28-01-2015,29.407499,29.530001,28.827499,28.827499,25.991968,585908400
29-01-2015,29.08,29.797501,28.889999,29.725,26.801189,337745600
30-01-2015,29.6,30,29.2125,29.290001,26.408978,334982000
02-02-2015,29.512501,29.7925,29.02,29.657499,26.740326,250956400
03-02-2015,29.625,29.772499,29.4025,29.6625,26.744835,207662800
04-02-2015,29.625,30.127501,29.577499,29.889999,26.949953,280598800
05-02-2015,30.004999,30.057501,29.8125,29.985001,27.142313,168984800
06-02-2015,30.004999,30.0625,29.612499,29.7325,26.913754,174826400
09-02-2015,29.637501,29.959999,29.6075,29.93,27.092529,155559200
10-02-2015,30.0425,30.5375,30.040001,30.504999,27.61301,248034000
11-02-2015,30.692499,31.23,30.625,31.219999,28.260225,294247200
12-02-2015,31.514999,31.870001,31.3925,31.615,28.617775,297898000
13-02-2015,31.82,31.82,31.4125,31.77,28.758089,217088800
17-02-2015,31.872499,32.220001,31.73,31.9575,28.927813,252609600
18-02-2015,31.907499,32.195,31.862499,32.18,29.129217,179566800
19-02-2015,32.119999,32.2575,32.0825,32.112499,29.068119,149449600
20-02-2015,32.154999,32.375,32.012501,32.375,29.305738,195793600
23-02-2015,32.505001,33.25,32.415001,33.25,30.097769,283896400
24-02-2015,33.235001,33.400002,32.7925,33.0425,29.909954,276912400
25-02-2015,32.889999,32.900002,32.037498,32.197498,29.145058,298846800
26-02-2015,32.197498,32.717499,31.6525,32.605,29.513929,365150000
27-02-2015,32.5,32.642502,32.060001,32.115002,29.070379,248059200
02-03-2015,32.3125,32.57,32.075001,32.272499,29.212952,192386800
03-03-2015,32.240002,32.380001,32.022499,32.34,29.274048,151265200
04-03-2015,32.275002,32.389999,32.080002,32.134998,29.08848,126665200
05-03-2015,32.145,32.1875,31.440001,31.602501,28.606468,226068400
06-03-2015,32.099998,32.342499,31.565001,31.65,28.649464,291368400
09-03-2015,31.99,32.392502,31.264999,31.785,28.771666,354114000
10-03-2015,31.602501,31.805,30.950001,31.127501,28.176498,275426400
11-03-2015,31.1875,31.192499,30.5275,30.559999,27.662794,275756000
12-03-2015,30.577499,31.225,30.407499,31.112499,28.16292,193450800
13-03-2015,31.1,31.35,30.645,30.897499,27.9683,207309200
16-03-2015,30.969999,31.237499,30.717501,31.237499,28.276068,143497200
17-03-2015,31.475,31.83,31.4125,31.76,28.749037,204092400
18-03-2015,31.75,32.290001,31.592501,32.1175,29.072645,261083600
19-03-2015,32.1875,32.3125,31.85,31.875,28.853136,183238000
20-03-2015,32.0625,32.099998,31.290001,31.475,28.491056,274780400
23-03-2015,31.780001,31.9625,31.629999,31.8025,28.787504,150838800
24-03-2015,31.807501,32.009998,31.639999,31.672501,28.669832,131369200
25-03-2015,31.635,31.705,30.844999,30.844999,27.920784,206620800
26-03-2015,30.690001,31.219999,30.65,31.059999,28.1154,190291600
27-03-2015,31.1425,31.174999,30.727501,30.8125,27.891357,158184800
30-03-2015,31.012501,31.6,31,31.592501,28.597418,188398800
31-03-2015,31.522499,31.622499,31.09,31.1075,28.158388,168362400
01-04-2015,31.205,31.280001,30.775,31.0625,28.117657,162485600
02-04-2015,31.2575,31.389999,31.047501,31.33,28.3598,128880400
06-04-2015,31.1175,31.877501,31.0825,31.8375,28.819189,148776000
07-04-2015,31.91,32.029999,31.495001,31.502501,28.515945,140049200
08-04-2015,31.4625,31.6,31.2425,31.4,28.423164,149316800
09-04-2015,31.4625,31.645,31.165001,31.639999,28.640411,129936000
10-04-2015,31.487499,31.8025,31.315001,31.775,28.762615,160752000
13-04-2015,32.092499,32.142502,31.6525,31.7125,28.706036,145460400
14-04-2015,31.75,31.8225,31.477501,31.575001,28.581573,102098400
15-04-2015,31.602501,31.782499,31.502501,31.695,28.690199,115881600
16-04-2015,31.57,31.775,31.5275,31.5425,28.552155,113476000
17-04-2015,31.387501,31.535,31.115,31.1875,28.230806,207828000
20-04-2015,31.3925,32.029999,31.2925,31.9,28.875759,188217200
21-04-2015,32.025002,32.049999,31.6675,31.727501,28.71962,129740400
22-04-2015,31.747499,32.217499,31.58,32.154999,29.106586,150618000
23-04-2015,32.075001,32.605,32.035,32.4175,29.344202,183083600
24-04-2015,32.622501,32.657501,32.307499,32.57,29.482248,178103600
27-04-2015,33.077499,33.282501,32.787498,33.162498,30.018576,387816800
28-04-2015,33.615002,33.634998,32.392502,32.639999,29.545607,475696000
29-04-2015,32.540001,32.897499,32.075001,32.16,29.111115,253544400
30-04-2015,32.16,32.16,31.145,31.2875,28.321329,332781600
01-05-2015,31.525,32.532501,31.325001,32.237499,29.181263,234050400
04-05-2015,32.375,32.642502,32.064999,32.174999,29.124691,203953200
05-05-2015,32.037498,32.112499,31.445,31.450001,28.468422,197085600
06-05-2015,31.639999,31.6875,30.84,31.252501,28.289648,288564000
07-05-2015,31.192499,31.52,31.004999,31.315001,28.464626,175763600
08-05-2015,31.67,31.905001,31.5275,31.905001,29.000923,222201600
11-05-2015,31.8475,31.889999,31.407499,31.58,28.705505,168143200
12-05-2015,31.4,31.719999,31.205,31.467501,28.603249,192640000
13-05-2015,31.5375,31.797501,31.467501,31.502501,28.635059,138776800
14-05-2015,31.852501,32.237499,31.790001,32.237499,29.303156,180814000
15-05-2015,32.267502,32.372501,32.052502,32.192501,29.262257,152832000
18-05-2015,32.095001,32.68,32.09,32.547501,29.584936,203531600
19-05-2015,32.672501,32.720001,32.41,32.517502,29.557671,178532800
20-05-2015,32.5,32.744999,32.334999,32.514999,29.555403,145819600
21-05-2015,32.517502,32.907501,32.4575,32.8475,29.857639,158921600
22-05-2015,32.900002,33.2425,32.849998,33.134998,30.118961,182384000
26-05-2015,33.150002,33.227501,32.279999,32.404999,29.45541,282790400
27-05-2015,32.584999,33.064999,32.512501,33.009998,30.005339,183332800
28-05-2015,32.965,32.987499,32.775002,32.945,29.946264,122933200
29-05-2015,32.807499,32.862499,32.474998,32.57,29.605394,203538000
01-06-2015,32.57,32.8475,32.512501,32.634998,29.664476,128451200
02-06-2015,32.465,32.665001,32.330002,32.490002,29.532677,134670400
03-06-2015,32.665001,32.735001,32.474998,32.529999,29.569033,123934000
04-06-2015,32.395,32.645,32.227501,32.34,29.396332,153800400
05-06-2015,32.375,32.422501,32.09,32.162498,29.234983,142507200
08-06-2015,32.224998,32.302502,31.7075,31.950001,29.041826,210699200
09-06-2015,31.674999,32.02,31.405001,31.855,28.955475,224301600
10-06-2015,31.98,32.334999,31.9625,32.220001,29.287252,156349200
11-06-2015,32.294998,32.544998,32.119999,32.147499,29.22135,141563600
12-06-2015,32.047501,32.0825,31.7775,31.7925,28.898666,147544800
15-06-2015,31.525,31.809999,31.4275,31.73,28.841852,175955600
16-06-2015,31.7575,31.9625,31.592501,31.9,28.99638,125976400
17-06-2015,31.93,31.969999,31.684999,31.825001,28.928202,131672400
18-06-2015,31.807501,32.077499,31.805,31.969999,29.060003,141628800
19-06-2015,31.9275,31.955,31.6,31.65,28.769135,218867600
22-06-2015,31.872499,32.014999,31.77,31.9025,28.998652,136157200
23-06-2015,31.870001,31.9025,31.719999,31.7575,28.866848,121075600
24-06-2015,31.8025,32.450001,31.780001,32.0275,29.112276,221123600
25-06-2015,32.215,32.299999,31.875,31.875,28.973652,127752400
26-06-2015,31.9175,31.997499,31.627501,31.6875,28.803223,176267200
29-06-2015,31.365,31.6175,31.120001,31.1325,28.298738,196645600
30-06-2015,31.3925,31.530001,31.215,31.3575,28.50326,177482800
01-07-2015,31.725,31.735001,31.497499,31.65,28.769135,120955200
02-07-2015,31.6075,31.672501,31.442499,31.610001,28.732773,108844000
06-07-2015,31.235001,31.557501,31.2125,31.5,28.632786,112241600
07-07-2015,31.4725,31.5375,30.942499,31.422501,28.562346,187787200
08-07-2015,31.120001,31.16,30.635,30.6425,27.853338,243046400
09-07-2015,30.9625,31.014999,29.805,30.0175,27.285227,314380000
10-07-2015,30.485001,30.9625,30.3025,30.82,28.014681,245418000
13-07-2015,31.2575,31.440001,31.08,31.415001,28.555525,165762000
14-07-2015,31.51,31.592501,31.26,31.4025,28.544161,127072400
15-07-2015,31.43,31.7875,31.395,31.705,28.819128,134596800
16-07-2015,31.934999,32.142502,31.8375,32.127499,29.203165,144889600
17-07-2015,32.27,32.404999,32.077499,32.404999,29.45541,184658800
20-07-2015,32.7425,33.2425,32.674999,33.017502,30.012167,235600800
21-07-2015,33.212502,33.23,32.580002,32.6875,29.712198,307025600
22-07-2015,30.497499,31.375,30.497499,31.305,28.45554,461802400
23-07-2015,31.549999,31.772499,31.264999,31.290001,28.441904,203998000
24-07-2015,31.33,31.434999,30.975,31.125,28.291924,168649200
27-07-2015,30.772499,30.9025,30.530001,30.692499,27.898787,177822000
28-07-2015,30.844999,30.977501,30.637501,30.844999,28.037405,134472400
29-07-2015,30.7875,30.875,30.567499,30.747499,27.948776,148046800
30-07-2015,30.58,30.6425,30.4275,30.592501,27.807888,134513200
31-07-2015,30.65,30.66,30.227501,30.325001,27.564737,171540000
03-08-2015,30.375,30.6425,29.379999,29.610001,26.914824,279904000
04-08-2015,29.355,29.424999,28.3125,28.66,26.051294,496554400
05-08-2015,28.237499,29.360001,28.025,28.85,26.223991,397250400
06-08-2015,28.9925,29.125,28.530001,28.782499,26.281065,211612000
07-08-2015,28.645,29.0625,28.625,28.879999,26.370085,154681600
10-08-2015,29.1325,29.997499,29.1325,29.93,27.328838,219806400
11-08-2015,29.452499,29.545,28.3325,28.372499,25.906698,388331200
12-08-2015,28.1325,28.855,27.407499,28.809999,26.306173,404870000
13-08-2015,29.01,29.1,28.635,28.7875,26.285633,194143200
14-08-2015,28.58,29.077499,28.502501,28.99,26.470528,171718000
17-08-2015,29.01,29.4125,28.875,29.290001,26.744463,163538800
18-08-2015,29.1075,29.360001,29.002501,29.125,26.593801,138242800
19-08-2015,29.025,29.129999,28.67,28.752501,26.253668,193146000
20-08-2015,28.52,28.5875,27.907499,28.1625,25.714951,274006400
21-08-2015,27.6075,27.975,26.4125,26.440001,24.142139,513102000
24-08-2015,23.717501,27.200001,23,25.780001,23.539509,648825200
25-08-2015,27.7775,27.7775,25.875,25.934999,23.681046,414406400
26-08-2015,26.772499,27.4725,26.262501,27.422501,25.039263,387098400
27-08-2015,28.057501,28.309999,27.504999,28.23,25.776583,338464400
28-08-2015,28.0425,28.327499,27.885,28.3225,25.861044,212657600
31-08-2015,28.0075,28.6325,28,28.190001,25.740061,224917200
01-09-2015,27.5375,27.969999,26.84,26.93,24.589565,307383600
02-09-2015,27.557501,28.084999,27.282499,28.084999,25.644182,247555200
03-09-2015,28.122499,28.195,27.51,27.592501,25.19449,212935600
04-09-2015,27.2425,27.612499,27.127501,27.317499,24.943386,199985200
08-09-2015,27.9375,28.139999,27.58,28.077499,25.637333,219374400
09-09-2015,28.440001,28.504999,27.442499,27.5375,25.144264,340043200
10-09-2015,27.567499,28.32,27.475,28.1425,25.696692,251571200
11-09-2015,27.9475,28.5525,27.940001,28.5525,26.071054,199662000
14-09-2015,29.145,29.2225,28.715,28.827499,26.322153,233453600
15-09-2015,28.9825,29.1325,28.605,29.07,26.543577,173364800
16-09-2015,29.0625,29.135,28.860001,29.102501,26.573257,148694000
17-09-2015,28.915001,29.122499,28.43,28.48,26.004854,256450400
18-09-2015,28.0525,28.575001,27.967501,28.362499,25.897566,297141200
21-09-2015,28.4175,28.842501,28.415001,28.8025,26.299328,200888000
22-09-2015,28.344999,28.545,28.129999,28.35,25.886156,201384800
23-09-2015,28.407499,28.68,28.325001,28.58,26.096167,143026800
24-09-2015,28.3125,28.875,28.092501,28.75,26.251387,200878000
